
#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat	=
position	ref	signal	Time
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat	=
position	ref	signal	Time
11300.0	0.00196321402023	-0.000445761609433	1512041522.12028	
11400.0	0.00196412499271	-0.000408534718983	1512041523.345298	
11500.0	0.00198223057078	-0.000467438199627	1512041524.5726323	
11600.0	0.00198223057078	-0.000467438199627	1512041525.827468	
11700.0	0.00192984509824	-0.00054759466826	1512041527.0548525	
11800.0	0.0019561904224	-0.000558685758221	1512041528.2875524	
11900.0	0.00192343185197	-0.000587372281658	1512041529.5281155	
12000.0	0.00194428856693	-0.00058605137156	1512041530.7790048	
12100.0	0.00192170555912	-0.000552386383512	1512041532.0411532	
12200.0	0.00192170555912	-0.000552386383512	1512041533.2521176	
12300.0	0.00194723556291	-0.000489921000466	1512041534.4770126	
12400.0	0.00193634944176	-0.000486154129256	1512041535.7147694	
12500.0	0.0019924061334	-0.000560970021718	1512041536.9462817	
12600.0	0.00193685958635	-0.000513615394706	1512041538.2010093	
12700.0	0.00193685958635	-0.000513615394706	1512041539.4390998	
12800.0	0.00196407716666	-0.000551976445896	1512041540.6720345	
12900.0	0.00196116888701	-0.000514230301131	1512041541.9280014	
13000.0	0.00189647162139	-0.000493683316814	1512041543.1388774	
13100.0	0.00195039208256	-0.000472216250292	1512041544.4058952	
13200.0	0.00191387119578	-0.000475172355993	1512041545.632316	
13300.0	0.00191387119578	-0.000475172355993	1512041546.8629494	
13400.0	0.00193869064103	-0.000458487894998	1512041548.0886693	
13500.0	0.00191091964494	-0.000459656217205	1512041549.353968	
13600.0	0.00192486207877	-0.000457872988573	1512041550.5801625	
13700.0	0.00193065130889	-0.000440635111795	1512041551.825011	
13800.0	0.00193065130889	-0.000440635111795	1512041553.036825	
13900.0	0.00196361940299	-0.000448717715135	1512041554.265452	
14000.0	0.00196036267636	-0.000416574051131	1512041555.4919808	
14100.0	0.00198549185226	-0.00042853284238	1512041556.7245975	
14200.0	0.00195741112552	-0.000363874293085	1512041557.9717088	
14300.0	0.00194875688695	-0.000351261879081	1512041559.2112238	
14400.0	0.00194875688695	-0.000351261879081	1512041560.4365287	
14500.0	0.00192414696537	-0.000307020500525	1512041561.6642132	
14600.0	0.00195313410972	-0.00030899958824	1512041562.9178352	
14700.0	0.00197215977	-0.000300707461229	1512041564.1254234	
14800.0	0.00195649104332	-0.000320343473064	1512041565.3503075	
14900.0	0.00195649104332	-0.000320343473064	1512041566.5765953	
15000.0	0.00200898127769	-0.000334782386894	1512041567.80185	
15100.0	0.00198426659427	-0.000289525274021	1512041569.0286603	
15200.0	0.00201743054746	-0.000296949699743	1512041570.2595234	
15300.0	0.00199881026994	-0.000305747416482	1512041571.4846456	
15400.0	0.00199403677414	-0.000277719070662	1512041572.7078192	
15500.0	0.00199403677414	-0.000277719070662	1512041573.950701	
15600.0	0.00199300737523	-0.000256160906891	1512041575.1734676	
15700.0	0.00199688356314	-0.00027533004533	1512041576.4085574	

#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat	=
position	ref	signal	Time
15900.0	0.00199342186771	-0.000202980041504	1512041589.3528194	
16100.0	0.0020153899691	-0.000209503173828	1512041591.5723672	
16300.0	0.0019985005393	-0.000211486816406	1512041593.7901344	
16500.0	0.00200003097306	-0.000191421508789	1512041596.0098467	
16700.0	0.00201753530929	-0.000193252563477	1512041598.229616	
16900.0	0.00201876512214	-0.000177688598633	1512041600.4483984	
17100.0	0.00199067984054	-0.000147323608398	1512041602.668148	
17300.0	0.00200541937529	-0.000132369995117	1512041604.8879411	
17500.0	0.00199398439322	-0.00014289855957	1512041607.1066947	
17700.0	0.00199179122697	-0.000102005004883	1512041609.32641	
17900.0	0.00198792870365	-0.000100402832031	1512041611.5462067	
18100.0	0.00200873303769	-0.000100173950195	1512041613.764956	
18300.0	0.00200776968429	-9.04083251953e-05	1512041615.984694	
18500.0	0.00200771730338	-7.31658935547e-05	1512041618.202483	
18700.0	0.00199576306699	-7.11059570313e-05	1512041620.4222155	
18900.0	0.00199311213707	-6.14166259766e-05	1512041622.643025	
19100.0	0.00193624923478	-4.28771972656e-05	1512041624.8617685	
19300.0	0.00199159536789	-4.41741943359e-05	1512041627.0815032	
19500.0	0.00202536056291	-4.56237792969e-05	1512041629.3013194	
19700.0	0.0020056243441	-5.39398193359e-05	1512041631.5200505	
19900.0	0.00201153200064	-4.44793701172e-05	1512041633.7396924	
20100.0	0.00196559651693	-4.8828125e-05	1512041635.957582	
20300.0	0.00197106361389	-4.01306152344e-05	1512041638.1772935	

#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat	=
position	ref	signal	Time
20500.0	0.0019429718502	-3.1849331326e-05	1512041654.1379251	
20700.0	0.00196708073692	-2.94002956814e-05	1512041656.3573263	
20900.0	0.00195023309617	-2.69814143105e-05	1512041658.578092	
21100.0	0.00195671202644	-2.46873885866e-05	1512041660.7968884	
21300.0	0.00194647410559	-2.51166934059e-05	1512041663.0166152	
21500.0	0.00195044139075	-2.46936858646e-05	1512041665.2364047	
21700.0	0.00198417058067	-2.32149154421e-05	1512041667.455247	
21900.0	0.00192867702908	-1.83425176711e-05	1512041669.6749418	
22100.0	0.00197761656746	-2.09590366908e-05	1512041671.89268	
22300.0	0.00197363475012	-1.71460348462e-05	1512041674.1124396	
22500.0	0.00201164366707	-2.26777091859e-05	1512041676.3321753	
22700.0	0.00197658962674	-2.08914620536e-05	1512041678.551008	
22900.0	0.00199877057757	-1.77820599268e-05	1512041680.770711	
23100.0	0.00200706603035	-1.48225814577e-05	1512041682.9904554	
23300.0	0.00199872213697	-1.4777168395e-05	1512041685.2092137	
23500.0	0.00198452419705	-1.37745690724e-05	1512041687.4299684	
23800.0	0.00196586003379	-1.26842922635e-05	1512041690.148651	
24100.0	0.00194618346199	-1.25039721292e-05	1512041692.8683884	
24400.0	0.00197548033699	-1.15644666884e-05	1512041695.587159	
24700.0	0.00197156149244	-1.13854786706e-05	1512041698.306789	
25000.0	0.00199506002759	-1.50001162574e-05	1512041701.026528	
25300.0	0.00199551052517	-9.70047239273e-06	1512041703.74521	
25600.0	0.00199764675564	-8.57652936663e-06	1512041706.465172	
25900.0	0.00197801862444	-8.06535993304e-06	1512041709.1836545	
26200.0	0.00194428943452	-6.48328993056e-06	1512041711.9063292	
26500.0	0.00195355612134	-7.40123930432e-06	1512041714.6271904	
26800.0	0.001913578094	-8.95279172867e-06	1512041717.3467386	
27100.0	0.00192821199932	-5.38780575707e-06	1512041720.065481	
27400.0	0.00194536481585	-5.59900677393e-06	1512041722.7851467	
