
#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat
position	ref	signal	Time
-15087.0	0.00199172973633	-2.07366943359e-06	1511959223.6556673	
-15198.0	0.00199172973633	-2.07366943359e-06	1511959224.1555026	
-15198.0	0.00199172973633	-2.07366943359e-06	1511959224.6556528	
-15308.0	0.00204116821289	-2.19802856445e-06	1511959225.1555052	
-15308.0	0.00204116821289	-2.19802856445e-06	1511959225.6555135	
-15419.0	0.00204116821289	-2.19802856445e-06	1511959226.1557186	
-15419.0	0.00204116821289	-2.19802856445e-06	1511959226.655638	
-15419.0	0.00204116821289	-2.19802856445e-06	1511959227.1554935	
-15530.0	0.00204116821289	-2.19802856445e-06	1511959227.6556625	
-15530.0	0.00204116821289	-2.19802856445e-06	1511959228.1556752	
-15641.0	0.00204116821289	-2.19802856445e-06	1511959228.6556695	
-15641.0	0.00204116821289	-2.19802856445e-06	1511959229.1560361	
-15752.0	0.00204116821289	-2.19802856445e-06	1511959229.6554894	
-15752.0	0.00204116821289	-2.19802856445e-06	1511959230.1560245	
-15752.0	0.00204116821289	-2.19802856445e-06	1511959230.6554964	
-15752.0	0.00204116821289	-2.19802856445e-06	1511959231.155518	
-15752.0	0.00210006713867	-2.89764404297e-06	1511959231.655511	
-15752.0	0.00210006713867	-2.89764404297e-06	1511959232.1558886	
-15752.0	0.00210006713867	-2.89764404297e-06	1511959232.6557784	
-16079.0	0.00210006713867	-2.89764404297e-06	1511959233.1558027	
-16079.0	0.00210006713867	-2.89764404297e-06	1511959233.6555073	
-16190.0	0.00210006713867	-2.89764404297e-06	1511959234.1559057	
-16190.0	0.00210006713867	-2.89764404297e-06	1511959234.6555157	
-16300.0	0.00210006713867	-2.89764404297e-06	1511959235.155495	
-16300.0	0.00210006713867	-2.89764404297e-06	1511959235.6556945	
-16411.0	0.00210006713867	-2.89764404297e-06	1511959236.155507	
-16411.0	0.00210006713867	-2.89764404297e-06	1511959236.6555026	
-16633.0	0.00210006713867	-2.89764404297e-06	1511959237.1555083	
-16633.0	0.00210006713867	-2.89764404297e-06	1511959237.655646	
-16633.0	0.00210296630859	-2.93655395508e-06	1511959238.1554978	
-16744.0	0.00210296630859	-2.93655395508e-06	1511959238.6557276	
-16744.0	0.00210296630859	-2.93655395508e-06	1511959239.155512	
-16855.0	0.00210296630859	-2.93655395508e-06	1511959239.6555	
-16855.0	0.00210296630859	-2.93655395508e-06	1511959240.1557298	
-16966.0	0.00210296630859	-2.93655395508e-06	1511959240.6556354	
-16966.0	0.00210296630859	-2.93655395508e-06	1511959241.1559074	
-17076.0	0.00210296630859	-2.93655395508e-06	1511959241.6555068	
-17076.0	0.00210296630859	-2.93655395508e-06	1511959242.155537	
-17187.0	0.00210296630859	-2.93655395508e-06	1511959242.6556318	
-17187.0	0.00210296630859	-2.93655395508e-06	1511959243.1557763	
-17187.0	0.00210296630859	-2.93655395508e-06	1511959243.6554966	
-17298.0	0.00210296630859	-2.93655395508e-06	1511959244.1554885	
-17298.0	0.00210815429688	-3.34854125977e-06	1511959244.6555035	
-17409.0	0.00210815429688	-3.34854125977e-06	1511959245.1555064	
-17409.0	0.00210815429688	-3.34854125977e-06	1511959245.6555178	
-17520.0	0.00210815429688	-3.34854125977e-06	1511959246.155499	
-17520.0	0.00210815429688	-3.34854125977e-06	1511959246.655657	
-17631.0	0.00210815429688	-3.34854125977e-06	1511959247.1557553	
-17631.0	0.00210815429688	-3.34854125977e-06	1511959247.6555035	
-17742.0	0.00210815429688	-3.34854125977e-06	1511959248.155474	
-17742.0	0.00210815429688	-3.34854125977e-06	1511959248.6556556	
-17742.0	0.00210815429688	-3.34854125977e-06	1511959249.1555178	
-17853.0	0.00210815429688	-3.34854125977e-06	1511959249.6556764	
-17853.0	0.00210815429688	-3.34854125977e-06	1511959250.1555164	
-17963.0	0.00210815429688	-3.34854125977e-06	1511959250.655744	
