
#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat
position	ref	signal	Time
-1530.0	0.000100952148437	-3.08990478516e-07	1511956174.3883088	
-1530.0	0.000100952148437	-3.08990478516e-07	1511956174.8888514	
-1641.0	0.000100952148437	-3.08990478516e-07	1511956175.388309	
-1641.0	0.000100952148437	-3.08990478516e-07	1511956175.8886485	
-1641.0	0.000100952148437	-3.08990478516e-07	1511956176.3887742	
-1751.0	0.000100952148437	-3.08990478516e-07	1511956176.8885446	
-1751.0	0.000101119995117	-3.88946533203e-07	1511956177.3883781	
-1862.0	0.000101119995117	-3.88946533203e-07	1511956177.8882968	
-1862.0	0.000101119995117	-3.88946533203e-07	1511956178.388776	
-1973.0	0.000101119995117	-3.88946533203e-07	1511956178.8883216	
-1973.0	0.000101119995117	-3.88946533203e-07	1511956179.3887317	
-2084.0	0.000101119995117	-3.88946533203e-07	1511956179.8883176	
-2084.0	0.000101119995117	-3.88946533203e-07	1511956180.3883178	
-2195.0	0.000101119995117	-3.88946533203e-07	1511956180.8883069	
-2195.0	0.000101119995117	-3.88946533203e-07	1511956181.3887503	
-2195.0	0.000101119995117	-3.88946533203e-07	1511956181.8883045	
-2306.0	0.000101119995117	-3.88946533203e-07	1511956182.3887258	
-2306.0	0.000101119995117	-3.88946533203e-07	1511956182.8882613	
-2417.0	0.000101119995117	-3.88946533203e-07	1511956183.388808	
-2417.0	9.74273681641e-05	-2.93579101563e-07	1511956183.8883214	
-2527.0	9.74273681641e-05	-2.93579101563e-07	1511956184.388321	
-2527.0	9.74273681641e-05	-2.93579101563e-07	1511956184.8883247	
-2638.0	9.74273681641e-05	-2.93579101563e-07	1511956185.3883123	
-2638.0	9.74273681641e-05	-2.93579101563e-07	1511956185.888577	
-2749.0	9.74273681641e-05	-2.93579101563e-07	1511956186.388307	
-2749.0	9.74273681641e-05	-2.93579101563e-07	1511956186.8883471	
-2749.0	9.74273681641e-05	-2.93579101563e-07	1511956187.388315	
-2860.0	9.74273681641e-05	-2.93579101563e-07	1511956187.8886898	
-2860.0	9.74273681641e-05	-2.93579101563e-07	1511956188.3883362	
-2971.0	9.74273681641e-05	-2.93579101563e-07	1511956188.8883147	
-2971.0	9.74273681641e-05	-2.93579101563e-07	1511956189.3888092	
-3082.0	9.74273681641e-05	-2.93579101563e-07	1511956189.8883157	
-3082.0	0.000104278564453	-4.98352050781e-07	1511956190.3883128	
-3303.0	0.000104278564453	-4.98352050781e-07	1511956190.8883445	
-3303.0	0.000104278564453	-4.98352050781e-07	1511956191.3887134	
-3414.0	0.000104278564453	-4.98352050781e-07	1511956191.888318	
-3414.0	0.000104278564453	-4.98352050781e-07	1511956192.3887427	
-3414.0	0.000104278564453	-4.98352050781e-07	1511956192.8883207	
-3525.0	0.000104278564453	-4.98352050781e-07	1511956193.3887546	
-3525.0	0.000104278564453	-4.98352050781e-07	1511956193.888289	
-3636.0	0.000104278564453	-4.98352050781e-07	1511956194.388312	
-3636.0	0.000104278564453	-4.98352050781e-07	1511956194.8883255	
-3747.0	0.000104278564453	-4.98352050781e-07	1511956195.3883126	
-3747.0	0.000104278564453	-4.98352050781e-07	1511956195.8883667	
-3857.0	0.000104278564453	-4.98352050781e-07	1511956196.3883061	
-3857.0	9.99603271484e-05	-3.22875976563e-07	1511956196.888313	
-3968.0	9.99603271484e-05	-3.22875976563e-07	1511956197.3882701	
-3968.0	9.99603271484e-05	-3.22875976563e-07	1511956197.8888404	
-3968.0	9.99603271484e-05	-3.22875976563e-07	1511956198.388317	
-4079.0	9.99603271484e-05	-3.22875976563e-07	1511956198.888277	
-4079.0	9.99603271484e-05	-3.22875976563e-07	1511956199.3887331	
-4190.0	9.99603271484e-05	-3.22875976563e-07	1511956199.8886168	
-4190.0	9.99603271484e-05	-3.22875976563e-07	1511956200.3884892	
-4301.0	9.99603271484e-05	-3.22875976563e-07	1511956200.888314	
-4301.0	9.99603271484e-05	-3.22875976563e-07	1511956201.3883119	
-4411.0	9.99603271484e-05	-3.22875976563e-07	1511956201.8883147	
-4411.0	9.99603271484e-05	-3.22875976563e-07	1511956202.388767	
-4522.0	9.99603271484e-05	-3.22875976563e-07	1511956202.888311	
-4522.0	9.89227294922e-05	-3.27453613281e-07	1511956203.388298	
-4522.0	9.89227294922e-05	-3.27453613281e-07	1511956203.88861	
-4633.0	9.89227294922e-05	-3.27453613281e-07	1511956204.388746	
-4633.0	9.89227294922e-05	-3.27453613281e-07	1511956204.8886883	
-4744.0	9.89227294922e-05	-3.27453613281e-07	1511956205.3883088	
-4744.0	9.89227294922e-05	-3.27453613281e-07	1511956205.888316	
-4855.0	9.89227294922e-05	-3.27453613281e-07	1511956206.388322	
-4855.0	9.89227294922e-05	-3.27453613281e-07	1511956206.8884914	
-4965.0	9.89227294922e-05	-3.27453613281e-07	1511956207.3883183	
-4965.0	9.89227294922e-05	-3.27453613281e-07	1511956207.8885767	
-5076.0	9.89227294922e-05	-3.27453613281e-07	1511956208.3883154	
-5076.0	9.89227294922e-05	-3.27453613281e-07	1511956208.888319	
-5076.0	9.89227294922e-05	-3.27453613281e-07	1511956209.3883066	
-5187.0	9.65423583984e-05	-3.79333496094e-07	1511956209.8883145	
-5187.0	9.65423583984e-05	-3.79333496094e-07	1511956210.3887584	
-5298.0	9.65423583984e-05	-3.79333496094e-07	1511956210.8883157	
-5298.0	9.65423583984e-05	-3.79333496094e-07	1511956211.3887746	
-5409.0	9.65423583984e-05	-3.79333496094e-07	1511956211.8883042	
-5409.0	9.65423583984e-05	-3.79333496094e-07	1511956212.3887794	
-5520.0	9.65423583984e-05	-3.79333496094e-07	1511956212.888308	
-5520.0	9.65423583984e-05	-3.79333496094e-07	1511956213.388298	
-5630.0	9.65423583984e-05	-3.79333496094e-07	1511956213.8883133	
-5630.0	9.65423583984e-05	-3.79333496094e-07	1511956214.3883197	
-5630.0	9.65423583984e-05	-3.79333496094e-07	1511956214.8883142	
-5741.0	9.65423583984e-05	-3.79333496094e-07	1511956215.3887405	
-5741.0	9.65423583984e-05	-3.79333496094e-07	1511956215.8888936	
-5852.0	9.58557128906e-05	-2.69165039062e-07	1511956216.3882887	
-5852.0	9.58557128906e-05	-2.69165039062e-07	1511956216.888425	
-5963.0	9.58557128906e-05	-2.69165039062e-07	1511956217.3883073	
-5963.0	9.58557128906e-05	-2.69165039062e-07	1511956217.888726	
-6074.0	9.58557128906e-05	-2.69165039062e-07	1511956218.3883095	
-6074.0	9.58557128906e-05	-2.69165039062e-07	1511956218.8886285	
-6184.0	9.58557128906e-05	-2.69165039062e-07	1511956219.388305	
-6184.0	9.58557128906e-05	-2.69165039062e-07	1511956219.8882878	
-6184.0	9.58557128906e-05	-2.69165039062e-07	1511956220.388313	
-6295.0	9.58557128906e-05	-2.69165039062e-07	1511956220.8883135	
-6295.0	9.58557128906e-05	-2.69165039062e-07	1511956221.3886993	
-6517.0	9.58557128906e-05	-2.69165039062e-07	1511956221.8883157	
-6517.0	9.58557128906e-05	-2.69165039062e-07	1511956222.388762	
-6628.0	9.75799560547e-05	-2.63061523438e-07	1511956222.888313	
-6628.0	9.75799560547e-05	-2.63061523438e-07	1511956223.3887343	
-6739.0	9.75799560547e-05	-2.63061523438e-07	1511956223.8883128	
-6739.0	9.75799560547e-05	-2.63061523438e-07	1511956224.3887274	
-6849.0	9.75799560547e-05	-2.63061523438e-07	1511956224.8883576	
-6849.0	9.75799560547e-05	-2.63061523438e-07	1511956225.3883286	
-6849.0	9.75799560547e-05	-2.63061523438e-07	1511956225.8883216	
-6960.0	9.75799560547e-05	-2.63061523438e-07	1511956226.3882887	
-6960.0	9.75799560547e-05	-2.63061523438e-07	1511956226.888773	
-7071.0	9.75799560547e-05	-2.63061523438e-07	1511956227.3888652	
-7071.0	9.75799560547e-05	-2.63061523438e-07	1511956227.8883183	
-7182.0	9.75799560547e-05	-2.63061523438e-07	1511956228.3883102	
-7182.0	9.75799560547e-05	-2.63061523438e-07	1511956228.888318	
-7293.0	9.27276611328e-05	-3.03192138672e-07	1511956229.3883126	
-7293.0	9.27276611328e-05	-3.03192138672e-07	1511956229.8884182	
-7404.0	9.27276611328e-05	-3.03192138672e-07	1511956230.3882833	
-7404.0	9.27276611328e-05	-3.03192138672e-07	1511956230.8883553	
-7404.0	9.27276611328e-05	-3.03192138672e-07	1511956231.3883243	
-7514.0	9.27276611328e-05	-3.03192138672e-07	1511956231.888793	
-7514.0	9.27276611328e-05	-3.03192138672e-07	1511956232.3883176	
-7625.0	9.27276611328e-05	-3.03192138672e-07	1511956232.8883183	
-7625.0	9.27276611328e-05	-3.03192138672e-07	1511956233.3887365	
-7736.0	9.27276611328e-05	-3.03192138672e-07	1511956233.8883126	
-7736.0	9.27276611328e-05	-3.03192138672e-07	1511956234.3883338	
-7847.0	9.27276611328e-05	-3.03192138672e-07	1511956234.8883202	
-7847.0	9.27276611328e-05	-3.03192138672e-07	1511956235.388727	
-7958.0	0.00010124206543	-2.84729003906e-07	1511956235.8883092	
-7958.0	0.00010124206543	-2.84729003906e-07	1511956236.388736	
-7958.0	0.00010124206543	-2.84729003906e-07	1511956236.8887162	
-8068.0	0.00010124206543	-2.84729003906e-07	1511956237.3888187	
-8068.0	0.00010124206543	-2.84729003906e-07	1511956237.8883204	
-8179.0	0.00010124206543	-2.84729003906e-07	1511956238.3886428	
-8179.0	0.00010124206543	-2.84729003906e-07	1511956238.8887653	
-8290.0	0.00010124206543	-2.84729003906e-07	1511956239.3883233	
-8290.0	0.00010124206543	-2.84729003906e-07	1511956239.888336	
-8401.0	0.00010124206543	-2.84729003906e-07	1511956240.3883076	
-8401.0	0.00010124206543	-2.84729003906e-07	1511956240.8883274	
-8512.0	0.00010124206543	-2.84729003906e-07	1511956241.3883169	
-8512.0	0.00010124206543	-2.84729003906e-07	1511956241.8888714	
-8512.0	9.38873291016e-05	-1.79901123047e-07	1511956242.388313	
-8622.0	9.38873291016e-05	-1.79901123047e-07	1511956242.8883111	
-8622.0	9.38873291016e-05	-1.79901123047e-07	1511956243.3887138	
-8733.0	9.38873291016e-05	-1.79901123047e-07	1511956243.8883164	
-8733.0	9.38873291016e-05	-1.79901123047e-07	1511956244.3887024	
-8844.0	9.38873291016e-05	-1.79901123047e-07	1511956244.888317	
-8844.0	9.38873291016e-05	-1.79901123047e-07	1511956245.3887234	
-8955.0	9.38873291016e-05	-1.79901123047e-07	1511956245.8883498	
-8955.0	9.38873291016e-05	-1.79901123047e-07	1511956246.3887196	
-9066.0	9.38873291016e-05	-1.79901123047e-07	1511956246.888308	
-9066.0	9.38873291016e-05	-1.79901123047e-07	1511956247.3887362	
-9066.0	9.38873291016e-05	-1.79901123047e-07	1511956247.8883085	
-9177.0	9.38873291016e-05	-1.79901123047e-07	1511956248.3887215	
-9177.0	9.86480712891e-05	-1.71508789062e-07	1511956248.88831	
-9287.0	9.86480712891e-05	-1.71508789062e-07	1511956249.388321	
-9287.0	9.86480712891e-05	-1.71508789062e-07	1511956249.8883297	
-9398.0	9.86480712891e-05	-1.71508789062e-07	1511956250.3882759	
-9398.0	9.86480712891e-05	-1.71508789062e-07	1511956250.8883088	
-9509.0	9.86480712891e-05	-1.71508789062e-07	1511956251.3883135	
-9509.0	9.86480712891e-05	-1.71508789062e-07	1511956251.8883264	
-9620.0	9.86480712891e-05	-1.71508789062e-07	1511956252.388307	
-9620.0	9.86480712891e-05	-1.71508789062e-07	1511956252.8883681	
-9620.0	9.86480712891e-05	-1.71508789062e-07	1511956253.3887453	
-9841.0	9.86480712891e-05	-1.71508789062e-07	1511956253.888398	
-9841.0	9.86480712891e-05	-1.71508789062e-07	1511956254.3883235	
-9952.0	9.86480712891e-05	-1.71508789062e-07	1511956254.8883321	
-9952.0	0.000101547241211	-2.87017822266e-07	1511956255.3884127	
-10063.0	0.000101547241211	-2.87017822266e-07	1511956255.888307	
-10063.0	0.000101547241211	-2.87017822266e-07	1511956256.388745	
-10174.0	0.000101547241211	-2.87017822266e-07	1511956256.8883533	
-10174.0	0.000101547241211	-2.87017822266e-07	1511956257.388665	
-10284.0	0.000101547241211	-2.87017822266e-07	1511956257.8883176	
-10284.0	0.000101547241211	-2.87017822266e-07	1511956258.3887062	
-10284.0	0.000101547241211	-2.87017822266e-07	1511956258.888257	
-10395.0	0.000101547241211	-2.87017822266e-07	1511956259.388318	
-10395.0	0.000101547241211	-2.87017822266e-07	1511956259.8883178	
-10506.0	0.000101547241211	-2.87017822266e-07	1511956260.388322	
-10506.0	0.000101547241211	-2.87017822266e-07	1511956260.8884983	
-10617.0	0.000101547241211	-2.87017822266e-07	1511956261.3883052	
-10617.0	9.35821533203e-05	-2.03857421875e-07	1511956261.8882608	
-10728.0	9.35821533203e-05	-2.03857421875e-07	1511956262.3883176	
-10728.0	9.35821533203e-05	-2.03857421875e-07	1511956262.8882718	
-10839.0	9.35821533203e-05	-2.03857421875e-07	1511956263.3883088	
-10839.0	9.35821533203e-05	-2.03857421875e-07	1511956263.8885212	
-10839.0	9.35821533203e-05	-2.03857421875e-07	1511956264.3887265	
-10950.0	9.35821533203e-05	-2.03857421875e-07	1511956264.8883164	
-10950.0	9.35821533203e-05	-2.03857421875e-07	1511956265.388281	
-11060.0	9.35821533203e-05	-2.03857421875e-07	1511956265.8883252	
-11060.0	9.35821533203e-05	-2.03857421875e-07	1511956266.388722	
-11171.0	9.35821533203e-05	-2.03857421875e-07	1511956266.8883076	
-11171.0	9.35821533203e-05	-2.03857421875e-07	1511956267.388676	
-11282.0	9.35821533203e-05	-2.03857421875e-07	1511956267.8883085	
-11282.0	8.75091552734e-05	-3.30657958984e-07	1511956268.388268	
-11393.0	8.75091552734e-05	-3.30657958984e-07	1511956268.888311	
-11393.0	8.75091552734e-05	-3.30657958984e-07	1511956269.3887753	
-11393.0	8.75091552734e-05	-3.30657958984e-07	1511956269.8883173	
-11504.0	8.75091552734e-05	-3.30657958984e-07	1511956270.3882825	
-11504.0	8.75091552734e-05	-3.30657958984e-07	1511956270.8884506	
-11615.0	8.75091552734e-05	-3.30657958984e-07	1511956271.388317	
-11615.0	8.75091552734e-05	-3.30657958984e-07	1511956271.8884134	
-11725.0	8.75091552734e-05	-3.30657958984e-07	1511956272.3883114	
-11725.0	8.75091552734e-05	-3.30657958984e-07	1511956272.8887863	
-11836.0	8.75091552734e-05	-3.30657958984e-07	1511956273.3883088	
-11836.0	8.75091552734e-05	-3.30657958984e-07	1511956273.8886802	
-11947.0	8.75091552734e-05	-3.30657958984e-07	1511956274.388315	
-11947.0	0.000100524902344	-2.30407714844e-07	1511956274.8882606	
-11947.0	0.000100524902344	-2.30407714844e-07	1511956275.3883047	
-12058.0	0.000100524902344	-2.30407714844e-07	1511956275.888959	
-12058.0	0.000100524902344	-2.30407714844e-07	1511956276.3886924	
-12169.0	0.000100524902344	-2.30407714844e-07	1511956276.8883176	
-12169.0	0.000100524902344	-2.30407714844e-07	1511956277.3886847	
-12280.0	0.000100524902344	-2.30407714844e-07	1511956277.8883119	
-12280.0	0.000100524902344	-2.30407714844e-07	1511956278.388309	
-12390.0	0.000100524902344	-2.30407714844e-07	1511956278.8883104	
-12390.0	0.000100524902344	-2.30407714844e-07	1511956279.3886704	
-12501.0	0.000100524902344	-2.30407714844e-07	1511956279.8883095	
-12501.0	0.000100524902344	-2.30407714844e-07	1511956280.38833	
-12501.0	0.000100524902344	-2.30407714844e-07	1511956280.8888478	
-12612.0	0.000102661132813	-4.50439453125e-07	1511956281.3882606	
-12612.0	0.000102661132813	-4.50439453125e-07	1511956281.8883514	
-12723.0	0.000102661132813	-4.50439453125e-07	1511956282.3886967	
-12723.0	0.000102661132813	-4.50439453125e-07	1511956282.8883166	
-12834.0	0.000102661132813	-4.50439453125e-07	1511956283.3883123	
-12834.0	0.000102661132813	-4.50439453125e-07	1511956283.8888745	
-13055.0	0.000102661132813	-4.50439453125e-07	1511956284.388418	
-13055.0	0.000102661132813	-4.50439453125e-07	1511956284.8883128	
-13166.0	0.000102661132813	-4.50439453125e-07	1511956285.3883052	
-13166.0	0.000102661132813	-4.50439453125e-07	1511956285.8882678	
-13166.0	0.000102661132813	-4.50439453125e-07	1511956286.3887646	
-13277.0	0.000102661132813	-4.50439453125e-07	1511956286.8883138	
-13277.0	0.000102661132813	-4.50439453125e-07	1511956287.3887422	
-13388.0	0.00011213684082	-1.49993896484e-07	1511956287.8882706	
-13388.0	0.00011213684082	-1.49993896484e-07	1511956288.3887365	
-13493.0	0.00011213684082	-1.49993896484e-07	1511956288.888315	
-13493.0	0.00011213684082	-1.49993896484e-07	1511956289.3887222	
-13604.0	0.00011213684082	-1.49993896484e-07	1511956289.888313	
-13604.0	0.00011213684082	-1.49993896484e-07	1511956290.3887691	
-13715.0	0.00011213684082	-1.49993896484e-07	1511956290.888319	
-13715.0	0.00011213684082	-1.49993896484e-07	1511956291.3883011	
-13715.0	0.00011213684082	-1.49993896484e-07	1511956291.888324	
-13826.0	0.00011213684082	-1.49993896484e-07	1511956292.3887334	
-13826.0	0.00011213684082	-1.49993896484e-07	1511956292.8883102	
-13937.0	0.00011213684082	-1.49993896484e-07	1511956293.3883135	
-13937.0	0.00011213684082	-1.49993896484e-07	1511956293.8883195	
-14048.0	9.65118408203e-05	-1.95159912109e-07	1511956294.3956275	
-14048.0	9.65118408203e-05	-1.95159912109e-07	1511956294.8883271	
-14158.0	9.65118408203e-05	-1.95159912109e-07	1511956295.3882606	
-14158.0	9.65118408203e-05	-1.95159912109e-07	1511956295.888614	
-14269.0	9.65118408203e-05	-1.95159912109e-07	1511956296.3883069	
-14269.0	9.65118408203e-05	-1.95159912109e-07	1511956296.8886824	
-14269.0	9.65118408203e-05	-1.95159912109e-07	1511956297.388702	
-14380.0	9.65118408203e-05	-1.95159912109e-07	1511956297.88975	
-14380.0	9.65118408203e-05	-1.95159912109e-07	1511956298.3887768	
-14491.0	9.65118408203e-05	-1.95159912109e-07	1511956298.888302	
-14491.0	9.65118408203e-05	-1.95159912109e-07	1511956299.3886788	
-14602.0	9.65118408203e-05	-1.95159912109e-07	1511956299.8883114	
-14602.0	9.65118408203e-05	-1.95159912109e-07	1511956300.3887477	
-14713.0	9.65118408203e-05	-1.95159912109e-07	1511956300.888306	
-14713.0	9.86175537109e-05	-2.12860107422e-07	1511956301.3887122	
-14823.0	9.86175537109e-05	-2.12860107422e-07	1511956301.8883073	
-14823.0	9.86175537109e-05	-2.12860107422e-07	1511956302.3887734	
-14823.0	9.86175537109e-05	-2.12860107422e-07	1511956302.888331	
-14934.0	9.86175537109e-05	-2.12860107422e-07	1511956303.3887424	
-14934.0	9.86175537109e-05	-2.12860107422e-07	1511956303.8883293	
-15045.0	9.86175537109e-05	-2.12860107422e-07	1511956304.3883092	
-15045.0	9.86175537109e-05	-2.12860107422e-07	1511956304.8883505	
-15156.0	9.86175537109e-05	-2.12860107422e-07	1511956305.3882759	
-15156.0	9.86175537109e-05	-2.12860107422e-07	1511956305.8883169	
-15267.0	9.86175537109e-05	-2.12860107422e-07	1511956306.3883016	
-15267.0	9.86175537109e-05	-2.12860107422e-07	1511956306.8883212	
-15377.0	9.86175537109e-05	-2.12860107422e-07	1511956307.388283	
-15377.0	9.79461669922e-05	-2.61077880859e-07	1511956307.8885899	
-15377.0	9.79461669922e-05	-2.61077880859e-07	1511956308.3887393	
-15488.0	9.79461669922e-05	-2.61077880859e-07	1511956308.8887982	
-15488.0	9.79461669922e-05	-2.61077880859e-07	1511956309.3887532	
-15599.0	9.79461669922e-05	-2.61077880859e-07	1511956309.8883111	
-15599.0	9.79461669922e-05	-2.61077880859e-07	1511956310.3886514	
-15710.0	9.79461669922e-05	-2.61077880859e-07	1511956310.888684	
-15710.0	9.79461669922e-05	-2.61077880859e-07	1511956311.3887463	
-15821.0	9.79461669922e-05	-2.61077880859e-07	1511956311.8883157	
-15821.0	9.79461669922e-05	-2.61077880859e-07	1511956312.3887455	
-15932.0	9.79461669922e-05	-2.61077880859e-07	1511956312.8882797	
-15932.0	9.79461669922e-05	-2.61077880859e-07	1511956313.3887458	
-15932.0	9.79461669922e-05	-2.61077880859e-07	1511956313.8882806	
-16153.0	0.000102722167969	-1.99432373047e-07	1511956314.388721	
-16153.0	0.000102722167969	-1.99432373047e-07	1511956314.8885562	
-16264.0	0.000102722167969	-1.99432373047e-07	1511956315.388309	
-16264.0	0.000102722167969	-1.99432373047e-07	1511956315.8886542	
-16375.0	0.000102722167969	-1.99432373047e-07	1511956316.3883157	
-16375.0	0.000102722167969	-1.99432373047e-07	1511956316.8883693	
-16486.0	0.000102722167969	-1.99432373047e-07	1511956317.3883107	
-16486.0	0.000102722167969	-1.99432373047e-07	1511956317.8883793	
-16597.0	0.000102722167969	-1.99432373047e-07	1511956318.3883193	
-16597.0	0.000102722167969	-1.99432373047e-07	1511956318.8883286	
-16597.0	0.000102722167969	-1.99432373047e-07	1511956319.3883142	
-16708.0	0.000102722167969	-1.99432373047e-07	1511956319.8884795	
-16708.0	0.000102722167969	-1.99432373047e-07	1511956320.388754	
-16818.0	0.00010725402832	-2.40936279297e-07	1511956320.8883054	
-16818.0	0.00010725402832	-2.40936279297e-07	1511956321.3883185	
-16929.0	0.00010725402832	-2.40936279297e-07	1511956321.8883107	
-16929.0	0.00010725402832	-2.40936279297e-07	1511956322.3886971	
-17040.0	0.00010725402832	-2.40936279297e-07	1511956322.8883128	
-17040.0	0.00010725402832	-2.40936279297e-07	1511956323.3887246	
-17151.0	0.00010725402832	-2.40936279297e-07	1511956323.8883173	
-17151.0	0.00010725402832	-2.40936279297e-07	1511956324.3887498	
-17151.0	0.00010725402832	-2.40936279297e-07	1511956324.8883095	
-17262.0	0.00010725402832	-2.40936279297e-07	1511956325.3887448	
-17262.0	0.00010725402832	-2.40936279297e-07	1511956325.8883262	
-17373.0	0.00010725402832	-2.40936279297e-07	1511956326.3883078	
-17373.0	0.00010725402832	-2.40936279297e-07	1511956326.8883638	
-17483.0	0.000104797363281	-3.70330810547e-07	1511956327.3883164	
-17483.0	0.000104797363281	-3.70330810547e-07	1511956327.888719	
-17594.0	0.000104797363281	-3.70330810547e-07	1511956328.3883178	
-17594.0	0.000104797363281	-3.70330810547e-07	1511956328.8888228	
-17705.0	0.000104797363281	-3.70330810547e-07	1511956329.3883107	
-17705.0	0.000104797363281	-3.70330810547e-07	1511956329.8883183	
-17705.0	0.000104797363281	-3.70330810547e-07	1511956330.3887503	
-17816.0	0.000104797363281	-3.70330810547e-07	1511956330.888321	
-17816.0	0.000104797363281	-3.70330810547e-07	1511956331.3887248	
-17927.0	0.000104797363281	-3.70330810547e-07	1511956331.8883107	
-17927.0	0.000104797363281	-3.70330810547e-07	1511956332.3887792	
-18038.0	0.000104797363281	-3.70330810547e-07	1511956332.8883078	
-18038.0	0.000104797363281	-3.70330810547e-07	1511956333.388746	
-18149.0	0.000109237670898	-3.03955078125e-07	1511956333.8883042	
-18149.0	0.000109237670898	-3.03955078125e-07	1511956334.3883257	
-18259.0	0.000109237670898	-3.03955078125e-07	1511956334.888303	
-18259.0	0.000109237670898	-3.03955078125e-07	1511956335.3887122	
-18259.0	0.000109237670898	-3.03955078125e-07	1511956335.8883045	
-18370.0	0.000109237670898	-3.03955078125e-07	1511956336.3887138	
-18370.0	0.000109237670898	-3.03955078125e-07	1511956336.8883238	
-18481.0	0.000109237670898	-3.03955078125e-07	1511956337.3883116	
-18481.0	0.000109237670898	-3.03955078125e-07	1511956337.8883226	
-18592.0	0.000109237670898	-3.03955078125e-07	1511956338.3883092	
-18592.0	0.000109237670898	-3.03955078125e-07	1511956338.8887272	
-18703.0	0.000109237670898	-3.03955078125e-07	1511956339.3883073	
-18703.0	0.000109237670898	-3.03955078125e-07	1511956339.8883214	
-18814.0	9.68475341797e-05	-3.59802246094e-07	1511956340.3882992	
-18814.0	9.68475341797e-05	-3.59802246094e-07	1511956340.8886971	
-18814.0	9.68475341797e-05	-3.59802246094e-07	1511956341.3887799	
-18924.0	9.68475341797e-05	-3.59802246094e-07	1511956341.8883185	
-18924.0	9.68475341797e-05	-3.59802246094e-07	1511956342.3887537	
-19035.0	9.68475341797e-05	-3.59802246094e-07	1511956342.888311	
-19035.0	9.68475341797e-05	-3.59802246094e-07	1511956343.3887732	
-19146.0	9.68475341797e-05	-3.59802246094e-07	1511956343.8883638	
-19146.0	9.68475341797e-05	-3.59802246094e-07	1511956344.388749	
-19257.0	9.68475341797e-05	-3.59802246094e-07	1511956344.888312	
-19257.0	9.68475341797e-05	-3.59802246094e-07	1511956345.3887467	
-19479.0	9.68475341797e-05	-3.59802246094e-07	1511956345.8883226	
-19479.0	9.68475341797e-05	-3.59802246094e-07	1511956346.3887503	
-19479.0	0.000111404418945	-3.45458984375e-07	1511956346.8883147	
-19589.0	0.000111404418945	-3.45458984375e-07	1511956347.3882895	
-19589.0	0.000111404418945	-3.45458984375e-07	1511956347.8888779	
-19700.0	0.000111404418945	-3.45458984375e-07	1511956348.3883169	
-19700.0	0.000111404418945	-3.45458984375e-07	1511956348.8883145	
-19811.0	0.000111404418945	-3.45458984375e-07	1511956349.3883157	
-19811.0	0.000111404418945	-3.45458984375e-07	1511956349.8887868	
