
#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat
position	ref	signal	Time
120.0	0.00197082519531	-4.57000732422e-05	1511965601.9985232	
120.0	0.00197082519531	-4.57000732422e-05	1511965602.4985223	
9.0	0.00197082519531	-4.57000732422e-05	1511965603.0011663	
9.0	0.00197082519531	-4.57000732422e-05	1511965603.4986374	
9.0	0.00204559326172	-5.25817871094e-05	1511965603.9984696	
-102.0	0.00204559326172	-5.25817871094e-05	1511965604.4987338	
-102.0	0.00204559326172	-5.25817871094e-05	1511965604.9985256	
-213.0	0.00204559326172	-5.25817871094e-05	1511965605.4985292	
-213.0	0.00204559326172	-5.25817871094e-05	1511965605.9985385	
-324.0	0.00204559326172	-5.25817871094e-05	1511965606.498493	
-324.0	0.00204559326172	-5.25817871094e-05	1511965606.9987087	
-435.0	0.00204559326172	-5.25817871094e-05	1511965607.4985223	
-435.0	0.00204559326172	-5.25817871094e-05	1511965607.998545	
-656.0	0.00204559326172	-5.25817871094e-05	1511965608.4993453	
-656.0	0.00204559326172	-5.25817871094e-05	1511965608.998962	
-656.0	0.00204559326172	-5.25817871094e-05	1511965609.4985685	
-767.0	0.00204559326172	-5.25817871094e-05	1511965609.9988987	
-767.0	0.00204986572266	-5.08575439453e-05	1511965610.4984698	
-878.0	0.00204986572266	-5.08575439453e-05	1511965610.9988358	
-878.0	0.00204986572266	-5.08575439453e-05	1511965611.4986043	
-989.0	0.00204986572266	-5.08575439453e-05	1511965611.998581	
-989.0	0.00204986572266	-5.08575439453e-05	1511965612.49865	
-1100.0	0.00204986572266	-5.08575439453e-05	1511965612.998522	
-1100.0	0.00204986572266	-5.08575439453e-05	1511965613.4985583	
-1211.0	0.00204986572266	-5.08575439453e-05	1511965614.0012064	
-1211.0	0.00204986572266	-5.08575439453e-05	1511965614.498712	
-1211.0	0.00204986572266	-5.08575439453e-05	1511965614.9988909	
-1322.0	0.00204986572266	-5.08575439453e-05	1511965615.4985836	
-1322.0	0.00204986572266	-5.08575439453e-05	1511965615.9985857	
-1433.0	0.00204986572266	-5.08575439453e-05	1511965616.4985523	
-1433.0	0.00203033447266	-6.96105957031e-05	1511965616.998527	
-1544.0	0.00203033447266	-6.96105957031e-05	1511965617.498533	
-1544.0	0.00203033447266	-6.96105957031e-05	1511965617.9985292	
-1655.0	0.00203033447266	-6.96105957031e-05	1511965618.4986374	
-1655.0	0.00203033447266	-6.96105957031e-05	1511965618.9986157	
-1766.0	0.00203033447266	-6.96105957031e-05	1511965619.5014014	
-1766.0	0.00203033447266	-6.96105957031e-05	1511965619.9989734	
-1766.0	0.00203033447266	-6.96105957031e-05	1511965620.498654	
-1877.0	0.00203033447266	-6.96105957031e-05	1511965620.9986746	
-1877.0	0.00203033447266	-6.96105957031e-05	1511965621.498644	
-1987.0	0.00203033447266	-6.96105957031e-05	1511965621.9985402	
-1987.0	0.00203033447266	-6.96105957031e-05	1511965622.4986684	
-2098.0	0.00203033447266	-6.96105957031e-05	1511965622.9985216	
-2098.0	0.00206970214844	-5.67932128906e-05	1511965623.4985216	
-2209.0	0.00206970214844	-5.67932128906e-05	1511965623.9986057	
-2209.0	0.00206970214844	-5.67932128906e-05	1511965624.4986331	
-2320.0	0.00206970214844	-5.67932128906e-05	1511965625.0011196	
-2320.0	0.00206970214844	-5.67932128906e-05	1511965625.498512	
-2320.0	0.00206970214844	-5.67932128906e-05	1511965625.9984882	
-2431.0	0.00206970214844	-5.67932128906e-05	1511965626.4996986	
-2431.0	0.00206970214844	-5.67932128906e-05	1511965626.9984903	
-2542.0	0.00206970214844	-5.67932128906e-05	1511965627.4984725	
-2542.0	0.00206970214844	-5.67932128906e-05	1511965627.998499	
-2653.0	0.00206970214844	-5.67932128906e-05	1511965628.4984806	
-2653.0	0.00206970214844	-5.67932128906e-05	1511965628.9985216	
-2764.0	0.00206970214844	-5.67932128906e-05	1511965629.4985294	
-2764.0	0.00196716308594	-7.06481933594e-05	1511965629.9985147	
-2875.0	0.00196716308594	-7.06481933594e-05	1511965630.5003395	
-2875.0	0.00196716308594	-7.06481933594e-05	1511965630.99852	
-2875.0	0.00196716308594	-7.06481933594e-05	1511965631.498609	
-2986.0	0.00196716308594	-7.06481933594e-05	1511965631.9987378	
-2986.0	0.00196716308594	-7.06481933594e-05	1511965632.4986644	
-3096.0	0.00196716308594	-7.06481933594e-05	1511965632.998904	
-3096.0	0.00196716308594	-7.06481933594e-05	1511965633.4985044	
-3207.0	0.00196716308594	-7.06481933594e-05	1511965633.998559	
-3207.0	0.00196716308594	-7.06481933594e-05	1511965634.4985945	
-3207.0	0.00196716308594	-7.06481933594e-05	1511965634.9985197	
-3207.0	0.00196716308594	-7.06481933594e-05	1511965635.4985652	
-3207.0	0.00196716308594	-7.06481933594e-05	1511965635.9985073	
-3207.0	0.00192352294922	-8.42590332031e-05	1511965636.4984672	
-3207.0	0.00192352294922	-8.42590332031e-05	1511965636.998699	
-3535.0	0.00192352294922	-8.42590332031e-05	1511965637.498907	
-3535.0	0.00192352294922	-8.42590332031e-05	1511965637.9987502	
-3757.0	0.00192352294922	-8.42590332031e-05	1511965638.4985597	
-3757.0	0.00192352294922	-8.42590332031e-05	1511965638.9988465	
-3868.0	0.00192352294922	-8.42590332031e-05	1511965639.4985282	
-3868.0	0.00192352294922	-8.42590332031e-05	1511965639.9985113	
-3978.0	0.00192352294922	-8.42590332031e-05	1511965640.498824	
-3978.0	0.00192352294922	-8.42590332031e-05	1511965640.998519	
-4089.0	0.00192352294922	-8.42590332031e-05	1511965641.5014381	
-4089.0	0.00192352294922	-8.42590332031e-05	1511965641.9989579	
-4089.0	0.00192352294922	-8.42590332031e-05	1511965642.49872	
-4200.0	0.00198181152344	-6.59484863281e-05	1511965642.9985263	
-4200.0	0.00198181152344	-6.59484863281e-05	1511965643.498667	
-4311.0	0.00198181152344	-6.59484863281e-05	1511965643.9985683	
-4311.0	0.00198181152344	-6.59484863281e-05	1511965644.4986165	
-4422.0	0.00198181152344	-6.59484863281e-05	1511965644.9985254	
-4422.0	0.00198181152344	-6.59484863281e-05	1511965645.4985154	
-4533.0	0.00198181152344	-6.59484863281e-05	1511965645.9985225	
-4533.0	0.00198181152344	-6.59484863281e-05	1511965646.4984756	
-4644.0	0.00198181152344	-6.59484863281e-05	1511965647.001157	
-4644.0	0.00198181152344	-6.59484863281e-05	1511965647.498624	
-4644.0	0.00198181152344	-6.59484863281e-05	1511965647.998599	
-4755.0	0.00198181152344	-6.59484863281e-05	1511965648.498649	
-4755.0	0.00198181152344	-6.59484863281e-05	1511965648.9988363	
-4866.0	0.00210708618164	-8.31909179687e-05	1511965649.499337	
-4866.0	0.00210708618164	-8.31909179687e-05	1511965649.9989493	
-4977.0	0.00210708618164	-8.31909179687e-05	1511965650.4985158	
-4977.0	0.00210708618164	-8.31909179687e-05	1511965650.9989424	
-5088.0	0.00210708618164	-8.31909179687e-05	1511965651.498523	
-5088.0	0.00210708618164	-8.31909179687e-05	1511965651.9985178	
-5198.0	0.00210708618164	-8.31909179687e-05	1511965652.501041	
-5198.0	0.00210708618164	-8.31909179687e-05	1511965653.003087	
-5198.0	0.00210708618164	-8.31909179687e-05	1511965653.4986155	
-5309.0	0.00210708618164	-8.31909179687e-05	1511965653.9985187	
-5309.0	0.00210708618164	-8.31909179687e-05	1511965654.4986472	
-5420.0	0.00210708618164	-8.31909179687e-05	1511965654.9985237	
-5420.0	0.00210708618164	-8.31909179687e-05	1511965655.4985538	
-5531.0	0.00203125	-2.94494628906e-05	1511965656.0108001	
-5531.0	0.00203125	-2.94494628906e-05	1511965656.498632	
-5642.0	0.00203125	-2.94494628906e-05	1511965656.9986413	
-5642.0	0.00203125	-2.94494628906e-05	1511965657.4986324	
-5753.0	0.00203125	-2.94494628906e-05	1511965658.0010648	
-5753.0	0.00203125	-2.94494628906e-05	1511965658.498612	
-5753.0	0.00203125	-2.94494628906e-05	1511965658.9985657	
-5864.0	0.00203125	-2.94494628906e-05	1511965659.49862	
-5864.0	0.00203125	-2.94494628906e-05	1511965659.998514	
-5975.0	0.00203125	-2.94494628906e-05	1511965660.4985104	
-5975.0	0.00203125	-2.94494628906e-05	1511965660.998937	
-6086.0	0.00203125	-2.94494628906e-05	1511965661.4985266	
-6086.0	0.00203125	-2.94494628906e-05	1511965661.9985268	
-6197.0	0.00203125	-2.94494628906e-05	1511965662.4985256	

#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat
position	ref	signal	Time
-6323.0	0.00204803466797	-2.78091430664e-06	1511965715.0114222	
-6323.0	0.00204803466797	-2.78091430664e-06	1511965715.5114045	
-6392.0	0.00204803466797	-2.78091430664e-06	1511965716.0119245	
-6392.0	0.00204803466797	-2.78091430664e-06	1511965716.5114095	
-6503.0	0.00202545166016	-2.94723510742e-06	1511965717.0114336	
-6503.0	0.00202545166016	-2.94723510742e-06	1511965717.511424	
-6614.0	0.00202545166016	-2.94723510742e-06	1511965718.0114253	
-6614.0	0.00202545166016	-2.94723510742e-06	1511965718.5114372	
-6725.0	0.00202545166016	-2.94723510742e-06	1511965719.0114112	
-6725.0	0.00202545166016	-2.94723510742e-06	1511965719.5114117	
-6836.0	0.00202545166016	-2.94723510742e-06	1511965720.011422	
-6836.0	0.00202545166016	-2.94723510742e-06	1511965720.5114083	
-6836.0	0.00202545166016	-2.94723510742e-06	1511965721.0118132	
-6947.0	0.00202545166016	-2.94723510742e-06	1511965721.5114117	
-6947.0	0.00202545166016	-2.94723510742e-06	1511965722.0115144	
-7057.0	0.00202545166016	-2.94723510742e-06	1511965722.5114055	
-7057.0	0.00202545166016	-2.94723510742e-06	1511965723.0114124	
-7168.0	0.00205047607422	-3.15170288086e-06	1511965723.5114117	
-7168.0	0.00205047607422	-3.15170288086e-06	1511965724.011554	
-7279.0	0.00205047607422	-3.15170288086e-06	1511965724.511403	
-7279.0	0.00205047607422	-3.15170288086e-06	1511965725.0114262	
-7390.0	0.00205047607422	-3.15170288086e-06	1511965725.5115275	
-7390.0	0.00205047607422	-3.15170288086e-06	1511965726.0118756	
-7390.0	0.00205047607422	-3.15170288086e-06	1511965726.5114074	
-7501.0	0.00205047607422	-3.15170288086e-06	1511965727.0114527	
-7501.0	0.00205047607422	-3.15170288086e-06	1511965727.5114071	
-7612.0	0.00205047607422	-3.15170288086e-06	1511965728.0118704	
-7612.0	0.00205047607422	-3.15170288086e-06	1511965728.5114014	
-7723.0	0.00205047607422	-3.15170288086e-06	1511965729.011384	
-7723.0	0.00205047607422	-3.15170288086e-06	1511965729.5114052	
-7834.0	0.002080078125	-3.26538085938e-06	1511965730.0114129	
-7834.0	0.002080078125	-3.26538085938e-06	1511965730.5113962	
-7945.0	0.002080078125	-3.26538085938e-06	1511965731.0114224	
-7945.0	0.002080078125	-3.26538085938e-06	1511965731.5114055	
-7945.0	0.002080078125	-3.26538085938e-06	1511965732.011687	
-8055.0	0.002080078125	-3.26538085938e-06	1511965732.5114052	
-8055.0	0.002080078125	-3.26538085938e-06	1511965733.0114117	
-8166.0	0.002080078125	-3.26538085938e-06	1511965733.5114071	
-8166.0	0.002080078125	-3.26538085938e-06	1511965734.0116525	
-8277.0	0.002080078125	-3.26538085938e-06	1511965734.511406	
-8277.0	0.002080078125	-3.26538085938e-06	1511965735.0117235	
-8388.0	0.002080078125	-3.26538085938e-06	1511965735.511528	
-8388.0	0.002080078125	-3.26538085938e-06	1511965736.0118365	
-8499.0	0.00196990966797	-1.72805786133e-06	1511965736.511465	
-8499.0	0.00196990966797	-1.72805786133e-06	1511965737.0119588	
-8499.0	0.00196990966797	-1.72805786133e-06	1511965737.5113971	
-8610.0	0.00196990966797	-1.72805786133e-06	1511965738.011412	
-8610.0	0.00196990966797	-1.72805786133e-06	1511965738.5114067	
-8721.0	0.00196990966797	-1.72805786133e-06	1511965739.011414	
-8721.0	0.00196990966797	-1.72805786133e-06	1511965739.5115538	
-8943.0	0.00196990966797	-1.72805786133e-06	1511965740.011421	
-8943.0	0.00196990966797	-1.72805786133e-06	1511965740.5114038	
-9053.0	0.00196990966797	-1.72805786133e-06	1511965741.0116687	
-9053.0	0.00196990966797	-1.72805786133e-06	1511965741.5115056	
-9164.0	0.00196990966797	-1.72805786133e-06	1511965742.0114226	
-9164.0	0.00196990966797	-1.72805786133e-06	1511965742.5114067	
-9164.0	0.00200485229492	-1.81655883789e-06	1511965743.0114198	
-9275.0	0.00200485229492	-1.81655883789e-06	1511965743.5114172	
-9275.0	0.00200485229492	-1.81655883789e-06	1511965744.0114439	
-9386.0	0.00200485229492	-1.81655883789e-06	1511965744.511414	
-9386.0	0.00200485229492	-1.81655883789e-06	1511965745.0115085	
-9497.0	0.00200485229492	-1.81655883789e-06	1511965745.5114458	
-9497.0	0.00200485229492	-1.81655883789e-06	1511965746.0114388	
-9608.0	0.00200485229492	-1.81655883789e-06	1511965746.5114126	
-9608.0	0.00200485229492	-1.81655883789e-06	1511965747.0115247	
-9719.0	0.00200485229492	-1.81655883789e-06	1511965747.5114207	
-9719.0	0.00200485229492	-1.81655883789e-06	1511965748.0116487	
-9719.0	0.00200485229492	-1.81655883789e-06	1511965748.5114245	
-9830.0	0.00200485229492	-1.81655883789e-06	1511965749.0114205	
-9830.0	0.00194061279297	-2.46047973633e-06	1511965749.5114095	
-9941.0	0.00194061279297	-2.46047973633e-06	1511965750.011907	
-9941.0	0.00194061279297	-2.46047973633e-06	1511965750.5114	
-10052.0	0.00194061279297	-2.46047973633e-06	1511965751.0114124	
-10052.0	0.00194061279297	-2.46047973633e-06	1511965751.5114167	
-10163.0	0.00194061279297	-2.46047973633e-06	1511965752.0114214	
-10163.0	0.00194061279297	-2.46047973633e-06	1511965752.5114112	
-10274.0	0.00194061279297	-2.46047973633e-06	1511965753.0114148	
-10274.0	0.00194061279297	-2.46047973633e-06	1511965753.511547	
-10274.0	0.00194061279297	-2.46047973633e-06	1511965754.0119152	
-10384.0	0.00194061279297	-2.46047973633e-06	1511965754.511415	
-10384.0	0.00194061279297	-2.46047973633e-06	1511965755.0119586	
-10495.0	0.00194061279297	-2.46047973633e-06	1511965755.5114121	
-10495.0	0.00195434570313	-1.62200927734e-06	1511965756.0116897	
-10606.0	0.00195434570313	-1.62200927734e-06	1511965756.5114121	
-10606.0	0.00195434570313	-1.62200927734e-06	1511965757.0115018	
-10717.0	0.00195434570313	-1.62200927734e-06	1511965757.5114024	
-10717.0	0.00195434570313	-1.62200927734e-06	1511965758.011614	
-10828.0	0.00195434570313	-1.62200927734e-06	1511965758.5114176	
-10828.0	0.00195434570313	-1.62200927734e-06	1511965759.0116584	
-10828.0	0.00195434570313	-1.62200927734e-06	1511965759.5114121	
-10939.0	0.00195434570313	-1.62200927734e-06	1511965760.0115726	
-10939.0	0.00195434570313	-1.62200927734e-06	1511965760.5114107	
-11050.0	0.00195434570313	-1.62200927734e-06	1511965761.0114267	
-11050.0	0.00195434570313	-1.62200927734e-06	1511965761.511401	

#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat
position	ref	signal	Time
-11262.0	0.00205963134766	-1.2939453125e-05	1511965786.155796	
-11262.0	0.00205963134766	-1.2939453125e-05	1511965786.6558921	
-11335.0	0.00205963134766	-1.2939453125e-05	1511965787.1558056	
-11335.0	0.00205963134766	-1.2939453125e-05	1511965787.6558092	
-11335.0	0.00198669433594	-1.12800598145e-05	1511965788.156128	
-11446.0	0.00198669433594	-1.12800598145e-05	1511965788.6557984	
-11446.0	0.00198669433594	-1.12800598145e-05	1511965789.155993	
-11557.0	0.00198669433594	-1.12800598145e-05	1511965789.6558008	
-11557.0	0.00198669433594	-1.12800598145e-05	1511965790.1558704	
-11668.0	0.00198669433594	-1.12800598145e-05	1511965790.6557972	
-11668.0	0.00198669433594	-1.12800598145e-05	1511965791.156313	
-11779.0	0.00198669433594	-1.12800598145e-05	1511965791.655801	
-11779.0	0.00198669433594	-1.12800598145e-05	1511965792.155813	
-11890.0	0.00198669433594	-1.12800598145e-05	1511965792.6558063	
-11890.0	0.00198669433594	-1.12800598145e-05	1511965793.1558137	
-11890.0	0.00198669433594	-1.12800598145e-05	1511965793.6558115	
-12001.0	0.00198669433594	-1.12800598145e-05	1511965794.1563177	
-12001.0	0.00199234008789	-1.52168273926e-05	1511965794.6557956	
-12112.0	0.00199234008789	-1.52168273926e-05	1511965795.155799	
-12112.0	0.00199234008789	-1.52168273926e-05	1511965795.6557999	
-12223.0	0.00199234008789	-1.52168273926e-05	1511965796.155801	
-12223.0	0.00199234008789	-1.52168273926e-05	1511965796.655792	
-12334.0	0.00199234008789	-1.52168273926e-05	1511965797.155801	
-12334.0	0.00199234008789	-1.52168273926e-05	1511965797.6558006	
-12444.0	0.00199234008789	-1.52168273926e-05	1511965798.15584	
