
#$Filter:none
#$	0	1	 1
#$	1	op06	0.251188643150958
#$	2	op09*op09	0.015848931924611138
#$	3	op18*op18*op18	3.9810717055349725e-06
#$	4	ns12	1e-7
#$	5	0	 1e-22
#$POWER:19.8, mW
#$WAVELENGTH:1064,nm
#$OBJECT:PVDF40, bscat
position	ref	signal	Time
11857.0	0.00195251464844	-5.46264648437e-07	1511964699.7593327	
11983.0	0.00195251464844	-5.46264648437e-07	1511964700.2593687	
11983.0	0.00195251464844	-5.46264648437e-07	1511964700.759455	
12110.0	0.00197158813477	-5.65338134766e-07	1511964701.259292	
12110.0	0.00197158813477	-5.65338134766e-07	1511964701.7593431	
12110.0	0.00197158813477	-5.65338134766e-07	1511964702.259338	
12237.0	0.00197158813477	-5.65338134766e-07	1511964702.7594533	
12237.0	0.00197158813477	-5.65338134766e-07	1511964703.259853	
12363.0	0.00197158813477	-5.65338134766e-07	1511964703.7593164	
12363.0	0.00197158813477	-5.65338134766e-07	1511964704.259605	
12490.0	0.00197158813477	-5.65338134766e-07	1511964704.7593355	
12490.0	0.00197158813477	-5.65338134766e-07	1511964705.2594233	
12617.0	0.00197158813477	-5.65338134766e-07	1511964705.759562	
12617.0	0.00197158813477	-5.65338134766e-07	1511964706.2593367	
12743.0	0.00197158813477	-5.65338134766e-07	1511964706.7594578	
12743.0	0.00197158813477	-5.65338134766e-07	1511964707.2597308	
12743.0	0.00185455322266	-5.48553466797e-07	1511964707.7592735	
12870.0	0.00185455322266	-5.48553466797e-07	1511964708.2596889	
12870.0	0.00185455322266	-5.48553466797e-07	1511964708.7593384	
12997.0	0.00185455322266	-5.48553466797e-07	1511964709.2593284	
12997.0	0.00185455322266	-5.48553466797e-07	1511964709.7593594	
13124.0	0.00185455322266	-5.48553466797e-07	1511964710.2593915	
13124.0	0.00185455322266	-5.48553466797e-07	1511964710.759341	
13250.0	0.00185455322266	-5.48553466797e-07	1511964711.259315	
13250.0	0.00185455322266	-5.48553466797e-07	1511964711.7593582	
13377.0	0.00185455322266	-5.48553466797e-07	1511964712.2594001	
13377.0	0.00185455322266	-5.48553466797e-07	1511964712.7593174	
13377.0	0.00185455322266	-5.48553466797e-07	1511964713.259313	
13504.0	0.00185455322266	-5.48553466797e-07	1511964713.7593293	
13504.0	0.00194427490234	-4.37164306641e-07	1511964714.2594154	
13631.0	0.00194427490234	-4.37164306641e-07	1511964714.7593272	
13631.0	0.00194427490234	-4.37164306641e-07	1511964715.2593198	
13757.0	0.00194427490234	-4.37164306641e-07	1511964715.7593267	
13757.0	0.00194427490234	-4.37164306641e-07	1511964716.2597492	
13884.0	0.00194427490234	-4.37164306641e-07	1511964716.759447	
13884.0	0.00194427490234	-4.37164306641e-07	1511964717.2592752	
14011.0	0.00194427490234	-4.37164306641e-07	1511964717.7593179	
14011.0	0.00194427490234	-4.37164306641e-07	1511964718.2593389	
14011.0	0.00194427490234	-4.37164306641e-07	1511964718.7593782	
14137.0	0.00194427490234	-4.37164306641e-07	1511964719.2596655	
14137.0	0.00194427490234	-4.37164306641e-07	1511964719.7594755	
14264.0	0.00194427490234	-4.37164306641e-07	1511964720.2595665	
14264.0	0.00193878173828	-8.01086425781e-07	1511964720.759333	
14518.0	0.00193878173828	-8.01086425781e-07	1511964721.2595618	
14518.0	0.00193878173828	-8.01086425781e-07	1511964721.759639	
14644.0	0.00193878173828	-8.01086425781e-07	1511964722.259434	
14644.0	0.00193878173828	-8.01086425781e-07	1511964722.7593393	
14771.0	0.00193878173828	-8.01086425781e-07	1511964723.259434	
14771.0	0.00193878173828	-8.01086425781e-07	1511964723.7597442	
14771.0	0.00193878173828	-8.01086425781e-07	1511964724.259324	
14898.0	0.00193878173828	-8.01086425781e-07	1511964724.759323	
14898.0	0.00193878173828	-8.01086425781e-07	1511964725.2593417	
15024.0	0.00193878173828	-8.01086425781e-07	1511964725.7597368	
15024.0	0.00193878173828	-8.01086425781e-07	1511964726.2598333	
15151.0	0.00193878173828	-8.01086425781e-07	1511964726.7593718	
15151.0	0.00199371337891	-6.48498535156e-07	1511964727.259446	
15278.0	0.00199371337891	-6.48498535156e-07	1511964727.7595665	
15278.0	0.00199371337891	-6.48498535156e-07	1511964728.2593932	
15405.0	0.00199371337891	-6.48498535156e-07	1511964728.7593007	
15405.0	0.00199371337891	-6.48498535156e-07	1511964729.2593157	
15405.0	0.00199371337891	-6.48498535156e-07	1511964729.7597342	
15531.0	0.00199371337891	-6.48498535156e-07	1511964730.2593646	
15531.0	0.00199371337891	-6.48498535156e-07	1511964730.759335	
15658.0	0.00199371337891	-6.48498535156e-07	1511964731.2595282	
15658.0	0.00199371337891	-6.48498535156e-07	1511964731.7594972	
15785.0	0.00199371337891	-6.48498535156e-07	1511964732.2594578	
15785.0	0.00199371337891	-6.48498535156e-07	1511964732.7593431	
15912.0	0.00199371337891	-6.48498535156e-07	1511964733.2593272	
15912.0	0.00195846557617	-7.25555419922e-07	1511964733.7592795	
16038.0	0.00195846557617	-7.25555419922e-07	1511964734.2594142	
16038.0	0.00195846557617	-7.25555419922e-07	1511964734.7593694	
16038.0	0.00195846557617	-7.25555419922e-07	1511964735.2593267	
16165.0	0.00195846557617	-7.25555419922e-07	1511964735.7596302	
16165.0	0.00195846557617	-7.25555419922e-07	1511964736.2598171	
16292.0	0.00195846557617	-7.25555419922e-07	1511964736.7597408	
16292.0	0.00195846557617	-7.25555419922e-07	1511964737.2594483	
16418.0	0.00195846557617	-7.25555419922e-07	1511964737.7592914	
16418.0	0.00195846557617	-7.25555419922e-07	1511964738.2593355	
16545.0	0.00195846557617	-7.25555419922e-07	1511964738.7593236	
16545.0	0.00195846557617	-7.25555419922e-07	1511964739.2593248	
16672.0	0.00195846557617	-7.25555419922e-07	1511964739.7593255	
16672.0	0.00193908691406	-8.40759277344e-07	1511964740.2593167	
16672.0	0.00193908691406	-8.40759277344e-07	1511964740.7593277	
16798.0	0.00193908691406	-8.40759277344e-07	1511964741.25932	
16798.0	0.00193908691406	-8.40759277344e-07	1511964741.7593288	
16925.0	0.00193908691406	-8.40759277344e-07	1511964742.2593937	
16925.0	0.00193908691406	-8.40759277344e-07	1511964742.7593176	
17052.0	0.00193908691406	-8.40759277344e-07	1511964743.259715	
17052.0	0.00193908691406	-8.40759277344e-07	1511964743.759362	
17179.0	0.00193908691406	-8.40759277344e-07	1511964744.2595894	
17179.0	0.00193908691406	-8.40759277344e-07	1511964744.7597284	
17305.0	0.00193908691406	-8.40759277344e-07	1511964745.2592978	
17305.0	0.00193908691406	-8.40759277344e-07	1511964745.7593307	
17305.0	0.00193908691406	-8.40759277344e-07	1511964746.2593265	
17432.0	0.00199493408203	-9.18579101562e-07	1511964746.7593338	
17432.0	0.00199493408203	-9.18579101562e-07	1511964747.2593958	
17559.0	0.00199493408203	-9.18579101562e-07	1511964747.7595675	
17559.0	0.00199493408203	-9.18579101562e-07	1511964748.2593338	
17685.0	0.00199493408203	-9.18579101562e-07	1511964748.7593155	
17685.0	0.00199493408203	-9.18579101562e-07	1511964749.2593296	
17812.0	0.00199493408203	-9.18579101562e-07	1511964749.7593224	
17812.0	0.00199493408203	-9.18579101562e-07	1511964750.2593203	
17939.0	0.00199493408203	-9.18579101562e-07	1511964750.7592957	
17939.0	0.00199493408203	-9.18579101562e-07	1511964751.2593317	
17939.0	0.00199493408203	-9.18579101562e-07	1511964751.7593231	
18192.0	0.00199493408203	-9.18579101562e-07	1511964752.2593741	
18192.0	0.00199493408203	-9.18579101562e-07	1511964752.7593236	
18319.0	0.00198272705078	-4.80651855469e-07	1511964753.2592735	
18319.0	0.00198272705078	-4.80651855469e-07	1511964753.7598472	
18446.0	0.00198272705078	-4.80651855469e-07	1511964754.2594357	
18446.0	0.00198272705078	-4.80651855469e-07	1511964754.759601	
18572.0	0.00198272705078	-4.80651855469e-07	1511964755.2593222	
18572.0	0.00198272705078	-4.80651855469e-07	1511964755.759293	
18699.0	0.00198272705078	-4.80651855469e-07	1511964756.2593129	
18699.0	0.00198272705078	-4.80651855469e-07	1511964756.759352	
18699.0	0.00198272705078	-4.80651855469e-07	1511964757.2593215	
18826.0	0.00198272705078	-4.80651855469e-07	1511964757.7593398	
18826.0	0.00198272705078	-4.80651855469e-07	1511964758.259362	
18953.0	0.00198272705078	-4.80651855469e-07	1511964758.7593253	
18953.0	0.00198272705078	-4.80651855469e-07	1511964759.2593284	
19079.0	0.00192886352539	-1.1474609375e-06	1511964759.759274	
19079.0	0.00192886352539	-1.1474609375e-06	1511964760.2593393	
19206.0	0.00192886352539	-1.1474609375e-06	1511964760.7593913	
19206.0	0.00192886352539	-1.1474609375e-06	1511964761.259338	
19333.0	0.00192886352539	-1.1474609375e-06	1511964761.7592957	
19333.0	0.00192886352539	-1.1474609375e-06	1511964762.2593293	
19333.0	0.00192886352539	-1.1474609375e-06	1511964762.7593203	
19460.0	0.00192886352539	-1.1474609375e-06	1511964763.2593195	
19460.0	0.00192886352539	-1.1474609375e-06	1511964763.7593298	
19586.0	0.00192886352539	-1.1474609375e-06	1511964764.2596593	
19586.0	0.00192886352539	-1.1474609375e-06	1511964764.7593281	
19713.0	0.00192886352539	-1.1474609375e-06	1511964765.2595582	
19713.0	0.00192886352539	-1.1474609375e-06	1511964765.7593732	
19840.0	0.00194061279297	-7.37762451172e-07	1511964766.259276	
19840.0	0.00194061279297	-7.37762451172e-07	1511964766.759625	
19966.0	0.00194061279297	-7.37762451172e-07	1511964767.2594233	
19966.0	0.00194061279297	-7.37762451172e-07	1511964767.759336	
19966.0	0.00194061279297	-7.37762451172e-07	1511964768.2593336	
20093.0	0.00194061279297	-7.37762451172e-07	1511964768.759316	
20093.0	0.00194061279297	-7.37762451172e-07	1511964769.2593312	
20220.0	0.00194061279297	-7.37762451172e-07	1511964769.7592907	
